target_type,target_record_key,source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:ration-mixture,ProductionRecipeSO,recipe:expedition-ration-pack,ProductionRecipeSO|recipe:expedition-ration-pack,requires,material:ration-mixture,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:ration-mixture,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_expedition_ration_pack.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:salted-meat,ProductionRecipeSO,recipe:expedition-ration-pack,ProductionRecipeSO|recipe:expedition-ration-pack,requires,material:salted-meat,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:salted-meat,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_expedition_ration_pack.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:starch,ProductionRecipeSO,recipe:expedition-ration-pack,ProductionRecipeSO|recipe:expedition-ration-pack,requires,material:starch,2,,inputs.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:starch,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_expedition_ration_pack.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|craft:fang-poison,ProductionRecipeSO,recipe:fang-poison,ProductionRecipeSO|recipe:fang-poison,produces-or-unlocks,craft:fang-poison,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|craft:fang-poison,Assets/Resources/SO/Economy/Recipes/recipe_fang_poison.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:alchemical-solvent,ProductionRecipeSO,recipe:fang-poison,ProductionRecipeSO|recipe:fang-poison,requires,material:alchemical-solvent,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:alchemical-solvent,Assets/Resources/SO/Economy/Recipes/recipe_fang_poison.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:fang,ProductionRecipeSO,recipe:fang-poison,ProductionRecipeSO|recipe:fang-poison,requires,resource:fang,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:fang,Assets/Resources/SO/Economy/Recipes/recipe_fang_poison.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:fermented-liquor,ProductionRecipeSO,recipe:fermented-liquor,ProductionRecipeSO|recipe:fermented-liquor,produces-or-unlocks,material:fermented-liquor,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:fermented-liquor,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_fermented_liquor.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:malt,ProductionRecipeSO,recipe:fermented-liquor,ProductionRecipeSO|recipe:fermented-liquor,requires,material:malt,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:malt,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_fermented_liquor.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|food:fermented-pickle,ProductionRecipeSO,recipe:fermented-pickle,ProductionRecipeSO|recipe:fermented-pickle,produces-or-unlocks,food:fermented-pickle,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|food:fermented-pickle,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_fermented_pickle.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|craft:fermented-vinegar,ProductionRecipeSO,recipe:fermented-pickle,ProductionRecipeSO|recipe:fermented-pickle,requires,craft:fermented-vinegar,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|craft:fermented-vinegar,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_fermented_pickle.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:brined-vegetable,ProductionRecipeSO,recipe:fermented-pickle,ProductionRecipeSO|recipe:fermented-pickle,requires,material:brined-vegetable,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:brined-vegetable,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_fermented_pickle.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|craft:fermented-vinegar,ProductionRecipeSO,recipe:fermented-vinegar,ProductionRecipeSO|recipe:fermented-vinegar,produces-or-unlocks,craft:fermented-vinegar,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|craft:fermented-vinegar,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_fermented_vinegar.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:fermented-liquor,ProductionRecipeSO,recipe:fermented-vinegar,ProductionRecipeSO|recipe:fermented-vinegar,requires,material:fermented-liquor,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:fermented-liquor,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_fermented_vinegar.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|food:fresh-curd,ProductionRecipeSO,recipe:fresh-curd,ProductionRecipeSO|recipe:fresh-curd,produces-or-unlocks,food:fresh-curd,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|food:fresh-curd,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_fresh_curd.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:curd,ProductionRecipeSO,recipe:fresh-curd,ProductionRecipeSO|recipe:fresh-curd,requires,material:curd,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:curd,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_fresh_curd.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|food:garden-meal,ProductionRecipeSO,recipe:garden-meal,ProductionRecipeSO|recipe:garden-meal,produces-or-unlocks,food:garden-meal,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|food:garden-meal,Assets/Resources/SO/Economy/Recipes/recipe_garden_meal.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:cave-mushroom,ProductionRecipeSO,recipe:garden-meal,ProductionRecipeSO|recipe:garden-meal,requires,resource:cave-mushroom,1,,inputs.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:cave-mushroom,Assets/Resources/SO/Economy/Recipes/recipe_garden_meal.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:ember-root,ProductionRecipeSO,recipe:garden-meal,ProductionRecipeSO|recipe:garden-meal,requires,resource:ember-root,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:ember-root,Assets/Resources/SO/Economy/Recipes/recipe_garden_meal.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:twilight-grain,ProductionRecipeSO,recipe:garden-meal,ProductionRecipeSO|recipe:garden-meal,requires,resource:twilight-grain,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:twilight-grain,Assets/Resources/SO/Economy/Recipes/recipe_garden_meal.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:gold-ingot,ProductionRecipeSO,recipe:gold-ingot,ProductionRecipeSO|recipe:gold-ingot,produces-or-unlocks,material:gold-ingot,1,,outputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:gold-ingot; ResourceItemDefinitionSO|material:gold-ingot,Assets/Resources/SO/Economy/Recipes/recipe_gold_ingot.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:coal,ProductionRecipeSO,recipe:gold-ingot,ProductionRecipeSO|recipe:gold-ingot,requires,resource:coal,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:coal,Assets/Resources/SO/Economy/Recipes/recipe_gold_ingot.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:gold-ore,ProductionRecipeSO,recipe:gold-ingot,ProductionRecipeSO|recipe:gold-ingot,requires,resource:gold-ore,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:gold-ore,Assets/Resources/SO/Economy/Recipes/recipe_gold_ingot.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|craft:gold-ornament,ProductionRecipeSO,recipe:gold-leaf,ProductionRecipeSO|recipe:gold-leaf,produces-or-unlocks,craft:gold-ornament,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|craft:gold-ornament,Assets/Resources/SO/Economy/Recipes/recipe_gold_leaf.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:dark-resin,ProductionRecipeSO,recipe:gold-leaf,ProductionRecipeSO|recipe:gold-leaf,requires,resource:dark-resin,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:dark-resin,Assets/Resources/SO/Economy/Recipes/recipe_gold_leaf.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:gold-ore,ProductionRecipeSO,recipe:gold-leaf,ProductionRecipeSO|recipe:gold-leaf,requires,resource:gold-ore,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:gold-ore,Assets/Resources/SO/Economy/Recipes/recipe_gold_leaf.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|craft:gold-ornament,ProductionRecipeSO,recipe:gold-ornament,ProductionRecipeSO|recipe:gold-ornament,produces-or-unlocks,craft:gold-ornament,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|craft:gold-ornament,Assets/Resources/SO/Economy/Recipes/recipe_gold_ornament.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:gold-ingot,ProductionRecipeSO,recipe:gold-ornament,ProductionRecipeSO|recipe:gold-ornament,requires,material:gold-ingot,1,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:gold-ingot; ResourceItemDefinitionSO|material:gold-ingot,Assets/Resources/SO/Economy/Recipes/recipe_gold_ornament.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:mana-crystal,ProductionRecipeSO,recipe:gold-ornament,ProductionRecipeSO|recipe:gold-ornament,requires,resource:mana-crystal,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:mana-crystal,Assets/Resources/SO/Economy/Recipes/recipe_gold_ornament.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|food:grain-porridge,ProductionRecipeSO,recipe:grain-porridge,ProductionRecipeSO|recipe:grain-porridge,produces-or-unlocks,food:grain-porridge,6,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|food:grain-porridge,Assets/Resources/SO/Economy/Recipes/recipe_grain_porridge.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:twilight-grain,ProductionRecipeSO,recipe:grain-porridge,ProductionRecipeSO|recipe:grain-porridge,requires,resource:twilight-grain,6,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:twilight-grain,Assets/Resources/SO/Economy/Recipes/recipe_grain_porridge.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:grape-juice,ProductionRecipeSO,recipe:grape-juice,ProductionRecipeSO|recipe:grape-juice,produces-or-unlocks,material:grape-juice,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:grape-juice,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_grape_juice.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:night-grape,ProductionRecipeSO,recipe:grape-juice,ProductionRecipeSO|recipe:grape-juice,requires,resource:night-grape,3,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:night-grape,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_grape_juice.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|food:grape-syrup,ProductionRecipeSO,recipe:grape-syrup,ProductionRecipeSO|recipe:grape-syrup,produces-or-unlocks,food:grape-syrup,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|food:grape-syrup,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_grape_syrup.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:grape-juice,ProductionRecipeSO,recipe:grape-syrup,ProductionRecipeSO|recipe:grape-syrup,requires,material:grape-juice,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:grape-juice,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_grape_syrup.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|drug:hallucinogenic-distillate,ProductionRecipeSO,recipe:hallucinogenic-distillate,ProductionRecipeSO|recipe:hallucinogenic-distillate,produces-or-unlocks,drug:hallucinogenic-distillate,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|drug:hallucinogenic-distillate,Assets/Resources/SO/Economy/Recipes/recipe_hallucinogenic_distillate.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:alcohol,ProductionRecipeSO,recipe:hallucinogenic-distillate,ProductionRecipeSO|recipe:hallucinogenic-distillate,requires,material:alcohol,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:alcohol,Assets/Resources/SO/Economy/Recipes/recipe_hallucinogenic_distillate.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:cave-mushroom,ProductionRecipeSO,recipe:hallucinogenic-distillate,ProductionRecipeSO|recipe:hallucinogenic-distillate,requires,resource:cave-mushroom,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:cave-mushroom,Assets/Resources/SO/Economy/Recipes/recipe_hallucinogenic_distillate.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|feed:hay,ProductionRecipeSO,recipe:hay-feed,ProductionRecipeSO|recipe:hay-feed,produces-or-unlocks,feed:hay,3,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|feed:hay,Assets/Resources/SO/Economy/Recipes/recipe_hay_feed.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:grass-straw,ProductionRecipeSO,recipe:hay-feed,ProductionRecipeSO|recipe:hay-feed,requires,resource:grass-straw,3,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:grass-straw,Assets/Resources/SO/Economy/Recipes/recipe_hay_feed.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:twilight-grain,ProductionRecipeSO,recipe:hay-feed,ProductionRecipeSO|recipe:hay-feed,requires,resource:twilight-grain,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:twilight-grain,Assets/Resources/SO/Economy/Recipes/recipe_hay_feed.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|medicine:herbal-poultice,ProductionRecipeSO,recipe:herbal-poultice,ProductionRecipeSO|recipe:herbal-poultice,produces-or-unlocks,medicine:herbal-poultice,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|medicine:herbal-poultice,Assets/Resources/SO/Economy/Recipes/recipe_herbal_poultice.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:moonflower,ProductionRecipeSO,recipe:herbal-poultice,ProductionRecipeSO|recipe:herbal-poultice,requires,resource:moonflower,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:moonflower,Assets/Resources/SO/Economy/Recipes/recipe_herbal_poultice.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:shade-fiber,ProductionRecipeSO,recipe:herbal-poultice,ProductionRecipeSO|recipe:herbal-poultice,requires,resource:shade-fiber,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:shade-fiber,Assets/Resources/SO/Economy/Recipes/recipe_herbal_poultice.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|waste:animal-rot,ProductionRecipeSO,recipe:incinerate-animal,ProductionRecipeSO|recipe:incinerate-animal,requires,waste:animal-rot,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|waste:animal-rot,Assets/Resources/SO/Economy/Recipes/recipe_incinerate_animal.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|waste:forbidden-rot,ProductionRecipeSO,recipe:incinerate-forbidden,ProductionRecipeSO|recipe:incinerate-forbidden,requires,waste:forbidden-rot,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|waste:forbidden-rot,Assets/Resources/SO/Economy/Recipes/recipe_incinerate_forbidden.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|waste:mixed-rot,ProductionRecipeSO,recipe:incinerate-mixed,ProductionRecipeSO|recipe:incinerate-mixed,requires,waste:mixed-rot,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|waste:mixed-rot,Assets/Resources/SO/Economy/Recipes/recipe_incinerate_mixed.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|waste:plant-rot,ProductionRecipeSO,recipe:incinerate-plant,ProductionRecipeSO|recipe:incinerate-plant,requires,waste:plant-rot,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|waste:plant-rot,Assets/Resources/SO/Economy/Recipes/recipe_incinerate_plant.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:iron-ingot,ProductionRecipeSO,recipe:iron-ingot,ProductionRecipeSO|recipe:iron-ingot,produces-or-unlocks,material:iron-ingot,1,,outputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:iron-ingot; ResourceItemDefinitionSO|material:iron-ingot,Assets/Resources/SO/Economy/Recipes/recipe_iron_ingot.asset
