research_id,relation_direction,binding_kind,content_type,content_id,resolution_status,field_path,source_path,relation_source
research:service-automation,research-to-content,unlocks-building,BuildingSO,building:1708,resolved-content,references.RefIds.4.data.buildingId,Assets/Resources/SO/Research/Projects/service_automation.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:service-automation,research-to-content,unlocks-building,BuildingSO,building:1714,resolved-content,references.RefIds.5.data.buildingId,Assets/Resources/SO/Research/Projects/service_automation.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:service-automation,research-to-content,unlocks-building,BuildingSO,building:1715,resolved-content,references.RefIds.6.data.buildingId,Assets/Resources/SO/Research/Projects/service_automation.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:service-flow,research-to-content,unlocks-building,BuildingSO,building:1703,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/service_flow.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:service-flow,research-to-content,unlocks-building,BuildingSO,building:1712,resolved-content,references.RefIds.1.data.buildingId,Assets/Resources/SO/Research/Projects/service_flow.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:service-flow,research-to-content,unlocks-building,BuildingSO,building:1713,resolved-content,references.RefIds.2.data.buildingId,Assets/Resources/SO/Research/Projects/service_flow.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:service:dining-operations,research-to-content,unlocks-building,BuildingSO,building:8848,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/service_dining_operations.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:service:dining-operations,content-requires-research,requires,ProductionRecipeSO,recipe:tool:banquet-cart,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R102_연회_운반_수레.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:society:career-records,research-to-content,unlocks-building,BuildingSO,building:8894,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/society_career_records.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:society:career-records,content-requires-research,requires,ProductionRecipeSO,recipe:record:career-ledger,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R94_경력_장부.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:society:child-education,research-to-content,unlocks-building,BuildingSO,building:8860,resolved-content,references.RefIds.1.data.buildingId,Assets/Resources/SO/Research/Projects/society_child_education.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:society:child-education,research-to-content,unlocks-building,BuildingSO,building:8861,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/society_child_education.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:society:corpse-care,research-to-content,unlocks-building,BuildingSO,building:8886,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/society_corpse_care.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:society:corpse-care,research-to-content,unlocks-building,BuildingSO,building:8887,resolved-content,references.RefIds.1.data.buildingId,Assets/Resources/SO/Research/Projects/society_corpse_care.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:society:corpse-care,content-requires-research,requires,ProductionRecipeSO,recipe:supply:funeral-preparation-kit,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R96_종족_장례_준비품.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:society:generation-management,research-to-content,unlocks-building,BuildingSO,building:8862,resolved-content,references.RefIds.1.data.buildingId,Assets/Resources/SO/Research/Projects/society_generation_management.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:society:generation-management,research-to-content,unlocks-building,BuildingSO,building:8884,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/society_generation_management.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:society:household-records,research-to-content,unlocks-building,BuildingSO,building:8857,resolved-content,references.RefIds.1.data.buildingId,Assets/Resources/SO/Research/Projects/society_household_records.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:society:household-records,research-to-content,unlocks-building,BuildingSO,building:8858,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/society_household_records.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:society:retirement,research-to-content,unlocks-building,BuildingSO,building:8895,resolved-content,references.RefIds.1.data.buildingId,Assets/Resources/SO/Research/Projects/society_retirement.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:society:retirement,research-to-content,unlocks-building,BuildingSO,building:8896,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/society_retirement.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:survival:field-rations,content-requires-research,requires,ProductionRecipeSO,recipe:expedition-ration-pack,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_expedition_ration_pack.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:survival:medical,research-to-content,unlocks-building,BuildingSO,building:9501,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/survival_medical.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:survival:medical,content-requires-research,requires,SurgicalProcedureSO,procedure:blood-transfusion,resolved-content,requiredResearchId,Assets/Resources/SO/Medical/Procedures/procedure_blood-transfusion.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:survival:medical,content-requires-research,requires,SurgicalProcedureSO,procedure:emergency-suture,resolved-content,requiredResearchId,Assets/Resources/SO/Medical/Procedures/procedure_emergency-suture.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:survival:medical,content-requires-research,requires,SurgicalProcedureSO,procedure:foreign-body-removal,resolved-content,requiredResearchId,Assets/Resources/SO/Medical/Procedures/procedure_foreign-body-removal.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:survival:preservation,research-to-content,unlocks-building,BuildingSO,building:1088,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/survival_preservation.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:survival:preservation,research-to-content,unlocks-building,BuildingSO,building:1613,resolved-content,references.RefIds.1.data.buildingId,Assets/Resources/SO/Research/Projects/survival_preservation.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:survival:preservation,research-to-content,unlocks-building,BuildingSO,building:1617,resolved-content,references.RefIds.2.data.buildingId,Assets/Resources/SO/Research/Projects/survival_preservation.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:survival:preservation,content-requires-research,requires,ProductionRecipeSO,recipe:brined-vegetable,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_brined_vegetable.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:survival:preservation,content-requires-research,requires,ProductionRecipeSO,recipe:fermented-pickle,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_fermented_pickle.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:survival:preservation,content-requires-research,requires,ProductionRecipeSO,recipe:jerky,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_jerky.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:survival:preservation,content-requires-research,requires,ProductionRecipeSO,recipe:salted-meat,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_salted_meat.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:survival:sanitation,research-to-content,unlocks-building,BuildingSO,building:1097,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/survival_sanitation.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:survival:sanitation,content-requires-research,requires,ProductionRecipeSO,recipe:incinerate-animal,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_incinerate_animal.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:survival:sanitation,content-requires-research,requires,ProductionRecipeSO,recipe:incinerate-forbidden,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_incinerate_forbidden.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:survival:sanitation,content-requires-research,requires,ProductionRecipeSO,recipe:incinerate-mixed,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_incinerate_mixed.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:survival:sanitation,content-requires-research,requires,ProductionRecipeSO,recipe:incinerate-plant,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_incinerate_plant.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:survival:sanitation,content-requires-research,requires,ProductionRecipeSO,recipe:soap,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_soap.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:survival:seasonal-storage,research-to-content,unlocks-building,BuildingSO,building:8853,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/survival_seasonal_storage.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:survival:seasonal-storage,content-requires-research,requires,ProductionRecipeSO,recipe:component:sealed-seasonal-container,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R103_밀폐형_계절_보관함.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:survival:support,research-to-content,unlocks-building,BuildingSO,building:1021,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/survival_support.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:survival:support,research-to-content,unlocks-building,BuildingSO,building:1022,resolved-content,references.RefIds.1.data.buildingId,Assets/Resources/SO/Research/Projects/survival_support.asset,docs_final/content-db/relations/research-effects/research-project.csv
