schemaVersion,stableId,definitionKind,unitSemantic,authoringFamily,beforeUnitGrams,proposedUnitGrams,massFormula,producerIds,consumerIds,recipeInputAndOutputGrams,packageTareDisposition,maxStackMass,warehouseAndBufferImpact,ordinaryHaulBatch,ewuAndPriceImpact,sourceDigest,proposalReason,reviewDisposition
v27.mass.family-proposal.3,material:dreamweave,ItemDefinitionSO,TextileRollOrSheet:1 small textile component,TextileRollOrSheet/RecipeMassBalance,120,120,recipe-mass-balance(mass:semantic-authority:material:dreamweave:v1),recipe:dreamweave|recipe:v22:weave:dreamweave,recipe:component:dreamweave-rune-lining|recipe:craft:dreamweave-ritual-banner,recipe:component:dreamweave-rune-lining:input:0:qty=1:before=120g:proposed=120g|recipe:craft:dreamweave-ritual-banner:input:0:qty=1:before=120g:proposed=120g|recipe:dreamweave:output:output:recipe:dreamweave/000/main/material:dreamweave:role=Main:qty=1:probability=1:before=120g:proposed=120g|recipe:v22:weave:dreamweave:output:output:recipe:v22:weave:dreamweave/000/main/material:dreamweave:role=Main:qty=2:probability=1:before=240g:proposed=240g,BulkInfrastructureNotInUnit:0g:none,units=40;before=4800g;proposed=4800g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=MicroUrgent;units=9-40;grams=1080-4800g,OPEN:not-captured;authoredUnitPrice=17;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:material:dreamweave:v1; unit=1 small textile component; haul=MicroUrgent; tareGrams=0; tareDisposition=BulkInfrastructureNotInUnit,no-change
v27.mass.family-proposal.3,material:ember-cotton,ItemDefinitionSO,TextileRollOrSheet:1 processed textile or leather lot,TextileRollOrSheet/RecipeMassBalance,176,176,recipe-mass-balance(mass:semantic-authority:material:ember-cotton:v1),recipe:v22:weave:ember-cotton,,recipe:v22:weave:ember-cotton:output:output:recipe:v22:weave:ember-cotton/000/main/material:ember-cotton:role=Main:qty=2:probability=1:before=352g:proposed=352g,BulkInfrastructureNotInUnit:0g:none,units=100;before=17600g;proposed=17600g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=35-62;grams=6160-10912g,OPEN:not-captured;authoredUnitPrice=16;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:material:ember-cotton:v1; unit=1 processed textile or leather lot; haul=Ordinary; tareGrams=0; tareDisposition=BulkInfrastructureNotInUnit,no-change
v27.mass.family-proposal.3,material:fermented-liquor,ItemDefinitionSO,OtherExplicitPhysicalUnit:1 fermented-liquor measure,OtherExplicitPhysicalUnit/RecipeMassBalance,500,500,recipe-mass-balance(mass:recipe:fermented-liquor:v1),recipe:fermented-liquor,recipe:alcohol|recipe:fermented-vinegar|recipe:twilight-beer,recipe:alcohol:input:0:qty=2:before=1000g:proposed=1000g|recipe:fermented-liquor:output:output:recipe:fermented-liquor/000/main/material:fermented-liquor:role=Main:qty=2:probability=1:before=1000g:proposed=1000g|recipe:fermented-vinegar:input:0:qty=1:before=500g:proposed=500g|recipe:twilight-beer:input:0:qty=2:before=1000g:proposed=1000g,BulkInfrastructureNotInUnit:0g:none,units=50;before=25000g;proposed=25000g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=MicroUrgent;units=2-12;grams=1000-6000g,OPEN:not-captured;authoredUnitPrice=14;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:recipe:fermented-liquor:v1; unit=1 fermented-liquor measure; haul=MicroUrgent; tareGrams=0; tareDisposition=BulkInfrastructureNotInUnit,no-change
v27.mass.family-proposal.3,material:flour,ItemDefinitionSO,OtherExplicitPhysicalUnit:1 mill measure,OtherExplicitPhysicalUnit/RecipeMassBalance,300,500,recipe-mass-balance(mass:recipe:milling-flour:v1),recipe:milling-flour,recipe:dough|recipe:egg-pancake|recipe:lavish-vegan|recipe:ration-mixture,recipe:dough:input:0:qty=2:before=600g:proposed=1000g|recipe:egg-pancake:input:1:qty=1:before=300g:proposed=500g|recipe:lavish-vegan:input:0:qty=2:before=600g:proposed=1000g|recipe:milling-flour:output:output:recipe:milling-flour/000/main/material:flour:role=Main:qty=2:probability=1:before=600g:proposed=1000g|recipe:ration-mixture:input:0:qty=2:before=600g:proposed=1000g,None:0g:none,units=75;before=22500g;proposed=37500g,OPEN:not-captured;derivedUnitDelta=+200g;maxStackDelta=+15000g;requiredAdmission=mass-grams,class=MicroUrgent;units=2-12;grams=1000-6000g,OPEN:not-captured;authoredUnitPrice=6;massRatioDiagnostic=1.666667;requiredEwuPriceAction=recalculation-required,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:recipe:milling-flour:v1; unit=1 mill measure; haul=MicroUrgent; tareGrams=0; tareDisposition=None; blockingRecipeMassContracts=recipe:dough|recipe:egg-pancake|recipe:lavish-vegan|recipe:milling-flour|recipe:ration-mixture,proposal-blocked:dependency-mass-contract-open
v27.mass.family-proposal.3,material:frost-linen,ItemDefinitionSO,TextileRollOrSheet:1 processed textile or leather lot,TextileRollOrSheet/RecipeMassBalance,164,164,recipe-mass-balance(mass:semantic-authority:material:frost-linen:v1),recipe:v22:weave:frost-linen,,recipe:v22:weave:frost-linen:output:output:recipe:v22:weave:frost-linen/000/main/material:frost-linen:role=Main:qty=2:probability=1:before=328g:proposed=328g,BulkInfrastructureNotInUnit:0g:none,units=100;before=16400g;proposed=16400g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=37-67;grams=6068-10988g,OPEN:not-captured;authoredUnitPrice=16;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:material:frost-linen:v1; unit=1 processed textile or leather lot; haul=Ordinary; tareGrams=0; tareDisposition=BulkInfrastructureNotInUnit,no-change
v27.mass.family-proposal.3,material:frost-wool,ItemDefinitionSO,TextileRollOrSheet:1 processed textile or leather lot,TextileRollOrSheet/RecipeMassBalance,256,256,recipe-mass-balance(mass:semantic-authority:material:frost-wool:v1),recipe:v22:weave:frost-wool,,recipe:v22:weave:frost-wool:output:output:recipe:v22:weave:frost-wool/000/main/material:frost-wool:role=Main:qty=2:probability=1:before=512g:proposed=512g,BulkInfrastructureNotInUnit:0g:none,units=100;before=25600g;proposed=25600g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=24-42;grams=6144-10752g,OPEN:not-captured;authoredUnitPrice=25;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:material:frost-wool:v1; unit=1 processed textile or leather lot; haul=Ordinary; tareGrams=0; tareDisposition=BulkInfrastructureNotInUnit,no-change
v27.mass.family-proposal.3,material:gold-ingot,ItemDefinitionSO,MetalIngot:1 standardized metal ingot,MetalIngot/RecipeMassBalance,1350,1350,recipe-mass-balance(mass:semantic-authority:material:gold-ingot:v1),recipe:gold-ingot,recipe:component:insulated-wiring|recipe:component:precision-optics|recipe:component:rune-bus-coupler|recipe:component:rune-conductor|recipe:craft:dreamweave-ritual-banner|recipe:gold-ornament|recipe:material:mana-alloy,recipe:component:insulated-wiring:input:0:qty=1:before=1350g:proposed=1350g|recipe:component:precision-optics:input:0:qty=1:before=1350g:proposed=1350g|recipe:component:rune-bus-coupler:input:1:qty=1:before=1350g:proposed=1350g|recipe:component:rune-conductor:input:0:qty=1:before=1350g:proposed=1350g|recipe:craft:dreamweave-ritual-banner:input:1:qty=1:before=1350g:proposed=1350g|recipe:gold-ingot:output:output:recipe:gold-ingot/000/main/material:gold-ingot:role=Main:qty=1:probability=1:before=1350g:proposed=1350g|recipe:gold-ornament:input:0:qty=1:before=1350g:proposed=1350g|recipe:material:mana-alloy:input:1:qty=1:before=1350g:proposed=1350g,None:0g:none,units=30;before=40500g;proposed=40500g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=5-8;grams=6750-10800g,OPEN:not-captured;authoredUnitPrice=135;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:material:gold-ingot:v1; unit=1 standardized metal ingot; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,material:granulated-powder,ItemDefinitionSO,OtherExplicitPhysicalUnit:1 manufactured-material lot,OtherExplicitPhysicalUnit/RecipeMassBalance,850,850,recipe-mass-balance(mass:semantic-authority:material:granulated-powder:v1),recipe:material:granulated-powder,recipe:ammo:armor-piercing-cartridge|recipe:ammo:incendiary-arrow|recipe:ammo:incendiary-bolt|recipe:ammo:rune-cartridge|recipe:ammo:scatter-cartridge|recipe:ammo:signal-flare|recipe:ammo:smoke-cartridge|recipe:component:corridor-detonator|recipe:supply:alliance-signal-kit|recipe:supply:defense-mixed-ammo-box,recipe:ammo:armor-piercing-cartridge:input:1:qty=1:before=850g:proposed=850g|recipe:ammo:incendiary-arrow:input:1:qty=1:before=850g:proposed=850g|recipe:ammo:incendiary-bolt:input:1:qty=1:before=850g:proposed=850g|recipe:ammo:rune-cartridge:input:1:qty=1:before=850g:proposed=850g|recipe:ammo:scatter-cartridge:input:1:qty=1:before=850g:proposed=850g|recipe:ammo:signal-flare:input:0:qty=1:before=850g:proposed=850g|recipe:ammo:smoke-cartridge:input:0:qty=1:before=850g:proposed=850g|recipe:component:corridor-detonator:input:1:qty=1:before=850g:proposed=850g|recipe:material:granulated-powder:output:output:main:role=Main:qty=6:probability=1:before=5100g:proposed=5100g|recipe:supply:alliance-signal-kit:input:1:qty=1:before=850g:proposed=850g|recipe:supply:defense-mixed-ammo-box:input:1:qty=2:before=1700g:proposed=1700g,BulkInfrastructureNotInUnit:0g:none,units=50;before=42500g;proposed=42500g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=8-12;grams=6800-10200g,OPEN:not-captured;authoredUnitPrice=13;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:material:granulated-powder:v1; unit=1 manufactured-material lot; haul=Ordinary; tareGrams=0; tareDisposition=BulkInfrastructureNotInUnit,no-change
v27.mass.family-proposal.3,material:grape-juice,ItemDefinitionSO,OtherExplicitPhysicalUnit:1 grape-juice measure,OtherExplicitPhysicalUnit/RecipeMassBalance,375,375,recipe-mass-balance(mass:recipe:grape-juice:v1),recipe:grape-juice,recipe:grape-syrup|recipe:young-wine,recipe:grape-juice:output:output:recipe:grape-juice/000/main/material:grape-juice:role=Main:qty=2:probability=1:before=750g:proposed=750g|recipe:grape-syrup:input:0:qty=1:before=375g:proposed=375g|recipe:young-wine:input:0:qty=2:before=750g:proposed=750g,BulkInfrastructureNotInUnit:0g:none,units=50;before=18750g;proposed=18750g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=MicroUrgent;units=3-16;grams=1125-6000g,OPEN:not-captured;authoredUnitPrice=11;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:recipe:grape-juice:v1; unit=1 grape-juice measure; haul=MicroUrgent; tareGrams=0; tareDisposition=BulkInfrastructureNotInUnit,no-change
v27.mass.family-proposal.3,material:hardened-leather,ItemDefinitionSO,TextileRollOrSheet:1 processed textile or leather lot,TextileRollOrSheet/RecipeMassBalance,950,950,recipe-mass-balance(mass:semantic-authority:material:hardened-leather:v1),recipe:material:hardened-leather,recipe:component:sealed-seasonal-container|recipe:tool:reinforced-restraint,recipe:component:sealed-seasonal-container:input:1:qty=1:before=950g:proposed=950g|recipe:material:hardened-leather:output:output:main:role=Main:qty=2:probability=1:before=1900g:proposed=1900g|recipe:tool:reinforced-restraint:input:0:qty=1:before=950g:proposed=950g,BulkInfrastructureNotInUnit:0g:none,units=50;before=47500g;proposed=47500g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=7-11;grams=6650-10450g,OPEN:not-captured;authoredUnitPrice=20;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:material:hardened-leather:v1; unit=1 processed textile or leather lot; haul=Ordinary; tareGrams=0; tareDisposition=BulkInfrastructureNotInUnit,no-change
v27.mass.family-proposal.3,material:iron-ingot,ItemDefinitionSO,MetalIngot:1 iron ingot,MetalIngot/RecipeMassBalance,900,900,recipe-mass-balance(mass:recipe:iron-ingot:v1),recipe:iron-ingot,recipe:arrow-iron|recipe:bolt-iron|recipe:component:machine-parts|recipe:component:precision-parts|recipe:material:chain-mesh|recipe:medical-vial|recipe:steel-ingot|recipe:tool:administrative-seal|recipe:tool:prisoner-work-kit|recipe:tool:watch-signal-horn,recipe:arrow-iron:input:1:qty=1:before=900g:proposed=900g|recipe:bolt-iron:input:1:qty=1:before=900g:proposed=900g|recipe:component:machine-parts:input:0:qty=2:before=1800g:proposed=1800g|recipe:component:precision-parts:input:1:qty=1:before=900g:proposed=900g|recipe:iron-ingot:output:output:recipe:iron-ingot/000/main/material:iron-ingot:role=Main:qty=1:probability=1:before=900g:proposed=900g|recipe:material:chain-mesh:input:0:qty=2:before=1800g:proposed=1800g|recipe:medical-vial:input:0:qty=1:before=900g:proposed=900g|recipe:steel-ingot:input:0:qty=2:before=1800g:proposed=1800g|recipe:tool:administrative-seal:input:0:qty=1:before=900g:proposed=900g|recipe:tool:prisoner-work-kit:input:0:qty=1:before=900g:proposed=900g|recipe:tool:watch-signal-horn:input:0:qty=1:before=900g:proposed=900g,None:0g:none,units=50;before=45000g;proposed=45000g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=7-12;grams=6300-10800g,OPEN:not-captured;authoredUnitPrice=40;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:recipe:iron-ingot:v1; unit=1 iron ingot; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,material:laminated-lumber,ItemDefinitionSO,ProcessedLumberBundle:1 processed-lumber bundle,ProcessedLumberBundle/RecipeMassBalance,1600,1600,recipe-mass-balance(mass:semantic-authority:material:laminated-lumber:v1),recipe:material:laminated-lumber,recipe:ammo:blacksteel-bolt|recipe:component:sealed-seasonal-container|recipe:component:waterwheel-drive-shaft|recipe:tool:banquet-cart,recipe:ammo:blacksteel-bolt:input:1:qty=1:before=1600g:proposed=1600g|recipe:component:sealed-seasonal-container:input:0:qty=2:before=3200g:proposed=3200g|recipe:component:waterwheel-drive-shaft:input:0:qty=2:before=3200g:proposed=3200g|recipe:material:laminated-lumber:output:output:main:role=Main:qty=2:probability=1:before=3200g:proposed=3200g|recipe:tool:banquet-cart:input:0:qty=2:before=3200g:proposed=3200g,None:0g:none,units=50;before=80000g;proposed=80000g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=4-6;grams=6400-9600g,OPEN:not-captured;authoredUnitPrice=23;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:material:laminated-lumber:v1; unit=1 processed-lumber bundle; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,material:lead-ingot,ItemDefinitionSO,MetalIngot:1 standardized metal ingot,MetalIngot/RecipeMassBalance,2150,2150,recipe-mass-balance(mass:semantic-authority:material:lead-ingot:v1),recipe:material:lead-ingot,recipe:component:lead-counterweight|recipe:component:mana-shield-plate|recipe:material:lead-shot,recipe:component:lead-counterweight:input:0:qty=2:before=4300g:proposed=4300g|recipe:component:mana-shield-plate:input:0:qty=1:before=2150g:proposed=2150g|recipe:material:lead-ingot:output:output:main:role=Main:qty=1:probability=1:before=2150g:proposed=2150g|recipe:material:lead-shot:input:0:qty=1:before=2150g:proposed=2150g,None:0g:none,units=50;before=107500g;proposed=107500g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=3-5;grams=6450-10750g,OPEN:not-captured;authoredUnitPrice=24;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:material:lead-ingot:v1; unit=1 standardized metal ingot; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,material:lead-shot,ItemDefinitionSO,OtherExplicitPhysicalUnit:1 manufactured-material lot,OtherExplicitPhysicalUnit/RecipeMassBalance,150,150,recipe-mass-balance(mass:semantic-authority:material:lead-shot:v1),recipe:material:lead-shot,recipe:ammo:armor-piercing-cartridge|recipe:ammo:paper-cartridge|recipe:ammo:scatter-cartridge|recipe:ammo:trap-canister|recipe:supply:defense-mixed-ammo-box,recipe:ammo:armor-piercing-cartridge:input:0:qty=4:before=600g:proposed=600g|recipe:ammo:paper-cartridge:input:0:qty=6:before=900g:proposed=900g|recipe:ammo:scatter-cartridge:input:0:qty=6:before=900g:proposed=900g|recipe:ammo:trap-canister:input:0:qty=6:before=900g:proposed=900g|recipe:material:lead-shot:output:output:main:role=Main:qty=12:probability=1:before=1800g:proposed=1800g|recipe:supply:defense-mixed-ammo-box:input:0:qty=8:before=1200g:proposed=1200g,BulkInfrastructureNotInUnit:0g:none,units=50;before=7500g;proposed=7500g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=40-50;grams=6000-7500g,OPEN:not-captured;authoredUnitPrice=7;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:material:lead-shot:v1; unit=1 manufactured-material lot; haul=Ordinary; tareGrams=0; tareDisposition=BulkInfrastructureNotInUnit,no-change
v27.mass.family-proposal.3,material:leather,ItemDefinitionSO,TextileRollOrSheet:1 processed textile or leather lot,TextileRollOrSheet/RecipeMassBalance,450,450,recipe-mass-balance(mass:semantic-authority:material:leather:v1),recipe:leather,recipe:cold-work-suit|recipe:component:brigandine-padding|recipe:material:hardened-leather|recipe:record:breeding-ledger|recipe:record:career-ledger|recipe:rune-leather|recipe:surgery:prosthetic-leg|recipe:textile:insulating-cloth|recipe:tool:hauling-harness|recipe:tool:watch-signal-horn,recipe:cold-work-suit:input:1:qty=2:before=900g:proposed=900g|recipe:component:brigandine-padding:input:1:qty=1:before=450g:proposed=450g|recipe:leather:output:output:recipe:leather/000/main/material:leather:role=Main:qty=2:probability=1:before=900g:proposed=900g|recipe:material:hardened-leather:input:0:qty=2:before=900g:proposed=900g|recipe:record:breeding-ledger:input:1:qty=1:before=450g:proposed=450g|recipe:record:career-ledger:input:1:qty=1:before=450g:proposed=450g|recipe:rune-leather:input:0:qty=2:before=900g:proposed=900g|recipe:surgery:prosthetic-leg:input:2:qty=1:before=450g:proposed=450g|recipe:textile:insulating-cloth:input:1:qty=1:before=450g:proposed=450g|recipe:tool:hauling-harness:input:0:qty=2:before=900g:proposed=900g|recipe:tool:watch-signal-horn:input:1:qty=1:before=450g:proposed=450g,BulkInfrastructureNotInUnit:0g:none,units=60;before=27000g;proposed=27000g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=14-24;grams=6300-10800g,OPEN:not-captured;authoredUnitPrice=11;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:material:leather:v1; unit=1 processed textile or leather lot; haul=Ordinary; tareGrams=0; tareDisposition=BulkInfrastructureNotInUnit,no-change
