schemaVersion,itemId,definitionType,assetPath,propertyPath,authoredKilograms,canonicalUnitMassGrams,maxStack,stockCategory,inV27Ledger,inItemCatalog,siteRole,catalogAuthorityPath,gramStatus,unitSemanticStatus,assetGuid
v27.mass.authority.1,facility-kit:8855,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8855.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8855.asset,canonical-gram,out-of-ledger-scope,5878558641a2cb145983c4e623a88d04
v27.mass.authority.1,facility-kit:8856,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8856.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8856.asset,canonical-gram,out-of-ledger-scope,e02e12f38f7b1d043acf4ddb73b3e515
v27.mass.authority.1,facility-kit:8857,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8857.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8857.asset,canonical-gram,out-of-ledger-scope,5ee227611db96d44b85612366096ad9d
v27.mass.authority.1,facility-kit:8858,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8858.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8858.asset,canonical-gram,out-of-ledger-scope,81e1fc2bbb3753b43aba0e4a675d29cd
v27.mass.authority.1,facility-kit:8859,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8859.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8859.asset,canonical-gram,out-of-ledger-scope,843c78f1adc3e164c884fb12d6d8ae39
v27.mass.authority.1,facility-kit:8860,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8860.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8860.asset,canonical-gram,out-of-ledger-scope,fa440295a6f8e314386eab54a1f6e029
v27.mass.authority.1,facility-kit:8861,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8861.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8861.asset,canonical-gram,out-of-ledger-scope,760b8820ad69aa045b95da85c89ca761
v27.mass.authority.1,facility-kit:8862,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8862.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8862.asset,canonical-gram,out-of-ledger-scope,a6d845e43e794e245b101dfd45aab781
v27.mass.authority.1,facility-kit:8863,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8863.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8863.asset,canonical-gram,out-of-ledger-scope,4043452d20bd2224fbca10b9b1310f41
v27.mass.authority.1,facility-kit:8864,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8864.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8864.asset,canonical-gram,out-of-ledger-scope,a5962e00f7588aa43b064d04afd51d23
v27.mass.authority.1,facility-kit:8865,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8865.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8865.asset,canonical-gram,out-of-ledger-scope,5e229699e0b9cd642a354c1c52813722
v27.mass.authority.1,facility-kit:8866,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8866.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8866.asset,canonical-gram,out-of-ledger-scope,78055024ef478f3499594576359af65a
v27.mass.authority.1,facility-kit:8867,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8867.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8867.asset,canonical-gram,out-of-ledger-scope,f34e630eb106e1448981a4a8e25b1282
v27.mass.authority.1,facility-kit:8868,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8868.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8868.asset,canonical-gram,out-of-ledger-scope,11e2407f4542e8549920e82cbff1273b
v27.mass.authority.1,facility-kit:8869,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8869.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8869.asset,canonical-gram,out-of-ledger-scope,9cf716782cd7028428ef474ddd40edd4
v27.mass.authority.1,facility-kit:8870,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8870.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8870.asset,canonical-gram,out-of-ledger-scope,41f07996db163724b9ca03b39078ef70
v27.mass.authority.1,facility-kit:8871,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8871.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8871.asset,canonical-gram,out-of-ledger-scope,a5aa549891f70db4888c17e244fefa2b
v27.mass.authority.1,facility-kit:8872,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8872.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8872.asset,canonical-gram,out-of-ledger-scope,414c6169cb6225b45bbf9f7dd2698b67
v27.mass.authority.1,facility-kit:8873,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8873.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8873.asset,canonical-gram,out-of-ledger-scope,4531d522ef6232f488d8148affad117b
v27.mass.authority.1,facility-kit:8874,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8874.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8874.asset,canonical-gram,out-of-ledger-scope,ba3266e70dbe525439759f1a64870f5d
v27.mass.authority.1,facility-kit:8875,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8875.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8875.asset,canonical-gram,out-of-ledger-scope,9181d020a5f6bf841959fe102bfeab04
v27.mass.authority.1,facility-kit:8876,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8876.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8876.asset,canonical-gram,out-of-ledger-scope,03e45e8edfee08540ba61c619c26d1ce
v27.mass.authority.1,facility-kit:8877,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8877.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8877.asset,canonical-gram,out-of-ledger-scope,0e9501a8174b72b4d852ef1642af9afb
v27.mass.authority.1,facility-kit:8878,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8878.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8878.asset,canonical-gram,out-of-ledger-scope,da202405c1f0dd8489a9e6a18bab76ef
v27.mass.authority.1,facility-kit:8879,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8879.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8879.asset,canonical-gram,out-of-ledger-scope,c7b13c2f7f167db4cb1943989757a16f
v27.mass.authority.1,facility-kit:8880,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8880.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8880.asset,canonical-gram,out-of-ledger-scope,91d97f6de5ffc8742a224f26cc136535
v27.mass.authority.1,facility-kit:8881,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8881.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8881.asset,canonical-gram,out-of-ledger-scope,f402b071087712d49987e6518df60509
v27.mass.authority.1,facility-kit:8882,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8882.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8882.asset,canonical-gram,out-of-ledger-scope,5c99baa5cde71684895f3696a727a273
v27.mass.authority.1,facility-kit:8883,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8883.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8883.asset,canonical-gram,out-of-ledger-scope,95f0bbb57bae41648ae67bb502cd8218
v27.mass.authority.1,facility-kit:8884,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8884.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8884.asset,canonical-gram,out-of-ledger-scope,024da27bc54c99c4b8673bd8b3403aa9
v27.mass.authority.1,facility-kit:8885,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8885.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8885.asset,canonical-gram,out-of-ledger-scope,7819683bd2ccd144295d1894c4d835e2
v27.mass.authority.1,facility-kit:8886,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8886.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8886.asset,canonical-gram,out-of-ledger-scope,1d58d3f41e6839c42b51324c46174d73
v27.mass.authority.1,facility-kit:8887,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8887.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8887.asset,canonical-gram,out-of-ledger-scope,5599a19c548efa14f9269b32f3e68f14
v27.mass.authority.1,facility-kit:8888,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8888.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8888.asset,canonical-gram,out-of-ledger-scope,127f598184442fe4c9cb1972cd1f38ee
v27.mass.authority.1,facility-kit:8889,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8889.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8889.asset,canonical-gram,out-of-ledger-scope,4c6d2b35cd21fc349a9cda5e8feb5320
v27.mass.authority.1,facility-kit:8890,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8890.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8890.asset,canonical-gram,out-of-ledger-scope,6d1d1e7854d93754eb14a21bb4203628
v27.mass.authority.1,facility-kit:8891,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8891.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8891.asset,canonical-gram,out-of-ledger-scope,aa95075098836844393f0bae8b3a5b48
v27.mass.authority.1,facility-kit:8892,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8892.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8892.asset,canonical-gram,out-of-ledger-scope,1a27eb63c4d620d4b86ba3c4dd8c7965
v27.mass.authority.1,facility-kit:8893,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8893.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8893.asset,canonical-gram,out-of-ledger-scope,6ee1f1b6e217b6e48bdce75ea28349c6
v27.mass.authority.1,facility-kit:8894,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8894.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8894.asset,canonical-gram,out-of-ledger-scope,31fe34676a11cc041b1ce6997ff3756d
v27.mass.authority.1,facility-kit:8895,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8895.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8895.asset,canonical-gram,out-of-ledger-scope,d295af3e1704bd24fabd154724da99af
v27.mass.authority.1,facility-kit:8896,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8896.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8896.asset,canonical-gram,out-of-ledger-scope,0e8cc2c019a03bf4ca662c1ed06cf162
v27.mass.authority.1,facility-kit:8897,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8897.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8897.asset,canonical-gram,out-of-ledger-scope,c7768533c28391d4583a46db78335eb6
v27.mass.authority.1,facility-kit:8898,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8898.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8898.asset,canonical-gram,out-of-ledger-scope,bff768a1cf44f494a9b15314797f2670
v27.mass.authority.1,facility-kit:8899,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8899.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8899.asset,canonical-gram,out-of-ledger-scope,94b9a3d7e44b4a04eb14a8d0d0a721f6
v27.mass.authority.1,facility-kit:8900,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8900.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8900.asset,canonical-gram,out-of-ledger-scope,8729f433fdf8f5945a0f4e07cd30a948
v27.mass.authority.1,facility-kit:8901,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_8901.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_8901.asset,canonical-gram,out-of-ledger-scope,5c62f37348745a14cbfb1b5f301b2ebd
v27.mass.authority.1,facility-kit:9201,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_9201.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_9201.asset,canonical-gram,out-of-ledger-scope,812c71d4cd879c641ac90a85f7fe93ac
v27.mass.authority.1,facility-kit:9202,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_9202.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_9202.asset,canonical-gram,out-of-ledger-scope,114e19756cbe9c2428c00e9e4d7ce919
v27.mass.authority.1,facility-kit:9203,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_9203.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_9203.asset,canonical-gram,out-of-ledger-scope,0b8ebbeb29e22ce41956b3c541707bb6
v27.mass.authority.1,facility-kit:9204,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_9204.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_9204.asset,canonical-gram,out-of-ledger-scope,5f4957266acfd2245863c38ee27f98a1
v27.mass.authority.1,facility-kit:9205,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_9205.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_9205.asset,canonical-gram,out-of-ledger-scope,3426d744d100865408069da7b41a9ea6
v27.mass.authority.1,facility-kit:9206,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_9206.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_9206.asset,canonical-gram,out-of-ledger-scope,09366773dcf09fb46b63e0a03620957a
v27.mass.authority.1,facility-kit:9207,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_9207.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_9207.asset,canonical-gram,out-of-ledger-scope,360a6d9bf503f2e4f8f5edf07fb0dc27
v27.mass.authority.1,facility-kit:9208,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_9208.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_9208.asset,canonical-gram,out-of-ledger-scope,f2c35c05d00231d4e87905504ecaa74c
v27.mass.authority.1,facility-kit:9209,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_9209.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_9209.asset,canonical-gram,out-of-ledger-scope,41fd1eef731341047bdeefae9342edc3
v27.mass.authority.1,facility-kit:9301,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_9301.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_9301.asset,canonical-gram,out-of-ledger-scope,8226b4b1ea6e88442a9959557238ebaf
v27.mass.authority.1,facility-kit:9302,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_9302.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_9302.asset,canonical-gram,out-of-ledger-scope,bac991ba3bfc232499371217ce5c44b8
v27.mass.authority.1,facility-kit:9303,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/facility_kit_9303.asset,unitWeight,8,8000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/facility_kit_9303.asset,canonical-gram,out-of-ledger-scope,e24076c1b935b0943b62c95a286ae301
