"stable_id","display_name","source_path","authored_category","grid_layer","asset_classification","design_boundary","composition_contract","source_declared_function","classification_evidence","status"
"building:8811","공연 소품 보관대","Assets/Resources/SO/Building/ResearchOverhaul/RF11_공연_소품_보관대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 234, 재료 material:treated-lumber×9, material:iron-ingot×2, material:cloth×2, material:paper×3이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/ResearchOverhaul/RF11_공연_소품_보관대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:8812","동맹 신호기","Assets/Resources/SO/Building/ResearchOverhaul/RF12_동맹_신호기.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 360, 재료 material:stone-block×8, material:steel-ingot×6, component:machine-parts×3, material:cloth×2이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/ResearchOverhaul/RF12_동맹_신호기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:8813","균사 재배 선반","Assets/Resources/SO/Building/ResearchOverhaul/RF13_균사_재배_선반.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 작물 재배, 생산 작업대이다. 건설에는 작업량 351, 재료 material:treated-lumber×12, material:stone-block×8, material:iron-ingot×6, resource:clean-water×12, 외 2개이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/ResearchOverhaul/RF13_균사_재배_선반.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:8814","벌목 키트 걸이","Assets/Resources/SO/Building/ResearchOverhaul/RF14_벌목_키트_걸이.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 719, 재료 material:lumber×9, material:treated-lumber×5, material:iron-ingot×3, material:rope×3, 외 1개이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/ResearchOverhaul/RF14_벌목_키트_걸이.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:8815","쐐기 도끼 작업대","Assets/Resources/SO/Building/ResearchOverhaul/RF15_쐐기_도끼_작업대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 612, 재료 material:stone-block×12, material:treated-lumber×6, material:iron-ingot×6, component:machine-parts×3, 외 1개이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/ResearchOverhaul/RF15_쐐기_도끼_작업대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:8816","방부 처리 목재대","Assets/Resources/SO/Building/ResearchOverhaul/RF16_방부_처리_목재대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 360, 재료 material:stone-block×8, material:treated-lumber×6, material:iron-ingot×4, component:machine-parts×2, 외 1개이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/ResearchOverhaul/RF16_방부_처리_목재대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:8817","번식 장부대","Assets/Resources/SO/Building/ResearchOverhaul/RF17_번식_장부대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 234, 재료 material:lumber×6, material:treated-lumber×2, material:iron-ingot×3, material:paper×6이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/ResearchOverhaul/RF17_번식_장부대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:8818","혈통 촉진제 선반","Assets/Resources/SO/Building/ResearchOverhaul/RF18_혈통_촉진제_선반.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 504, 재료 material:stone-block×8, material:treated-lumber×6, material:iron-ingot×6, component:machine-parts×3, 외 1개이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/ResearchOverhaul/RF18_혈통_촉진제_선반.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:8819","마구 선반","Assets/Resources/SO/Building/ResearchOverhaul/RF19_마구_선반.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 719, 재료 material:lumber×9, material:treated-lumber×5, material:iron-ingot×3, material:rope×3, 외 1개이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/ResearchOverhaul/RF19_마구_선반.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:8820","조련용 고삐 걸이","Assets/Resources/SO/Building/ResearchOverhaul/RF20_조련용_고삐_걸이.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 719, 재료 material:lumber×9, material:treated-lumber×5, material:iron-ingot×3, material:rope×3, 외 1개이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/ResearchOverhaul/RF20_조련용_고삐_걸이.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:8821","동력 공구날 연마대","Assets/Resources/SO/Building/ResearchOverhaul/RF21_동력_공구날_연마대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 369, 재료 material:stone-block×10, material:steel-ingot×6, component:machine-parts×4, component:precision-parts×1, 외 1개이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/ResearchOverhaul/RF21_동력_공구날_연마대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:8822","자동 세척기","Assets/Resources/SO/Building/ResearchOverhaul/RF22_자동_세척기.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 369, 재료 material:stone-block×10, material:steel-ingot×6, component:machine-parts×4, component:precision-parts×1, 외 1개이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/ResearchOverhaul/RF22_자동_세척기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:8823","룬 버스 결합기","Assets/Resources/SO/Building/ResearchOverhaul/RF23_룬_버스_결합기.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 369, 재료 material:stone-block×16, material:steel-ingot×10, component:precision-parts×6, component:rune-conductor×4, 외 4개이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/ResearchOverhaul/RF23_룬_버스_결합기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:8824","방어시설 장전기","Assets/Resources/SO/Building/ResearchOverhaul/RF24_방어시설_장전기.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 360, 재료 material:stone-block×8, material:steel-ingot×6, component:machine-parts×3, material:cloth×2이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/ResearchOverhaul/RF24_방어시설_장전기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
